0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.024139404,0.034337822,-0.040990192,0.017325768,-0.042508442,0.054711916,-0.01011556,0.031032987,-0.037664793,-0.013497489,-0.051954906,0.106163025,0.03902893,0.0320638
0.0652832,-0.003284801,-0.030598959,0.047411993,-0.033475876,0.027006531,0.031504314,0.0476888,0.03967285,0.0014125279,0.055734422,-0.04182129,0.023925781,0.015842013
-0.11821289,-0.11166105,-0.00044759116,-0.03552246,-0.07999166,-0.00078125,-0.03186442,-0.104166664,-0.07602539,-0.046177454,-0.043965656,0.0036132813,0.029705811,-0.000108506945
0.04296875,-0.08680101,-0.023111979,0.026401814,-0.05404854,-0.053125,-0.09580434,0.08616638,0.01040039,-0.083562575,0.029730903,-0.01696167,-0.027231598,0.025449965
0.039868165,0.01356645,0.08325195,0.01035837,0.024765015,0.06887512,0.08826497,0.06266276,0.054052733,0.015799386,0.006761339,-0.08685608,0.06511841,0.10203043
-0.042895507,0.09036532,0.08610026,0.048630934,0.041692097,0.16262206,0.038224284,0.0033365886,0.10827637,0.049316406,0.0137837725,0.12974854,0.06717529,0.010715061
-0.060708236,-0.09232816,-0.19620769,-0.08241507,-0.1269784,-0.09406433,-0.11608887,-0.08566623,-0.07330589,-0.0665632,-0.11617533,-0.060293198,-0.119177245,-0.07306417
0.08022461,0.048828125,0.11507162,0.0942195,0.08605957,0.14873047,0.010847982,0.09290907,0.08122559,0.005052839,0.022162544,0.099414065,-0.03046875,0.07393053
0.028710937,-0.024593007,0.020874023,-0.0018557035,0.029697418,0.04008789,0.053630576,0.14677726,0.013525391,0.06174796,0.006327311,-0.03745117,-0.017518615,0.121917725
-0.09013672,0.04908891,0.02497355,0.05508364,0.017262777,0.050834656,0.0034057617,0.04316881,-0.07114258,-0.0034179688,-0.006225586,-0.09383698,0.010461425,-0.013237847
-0.005761719,-0.011829723,-0.048266094,-0.03165553,-0.007306417,-0.013688659,0.023262532,0.0450609,0.019921875,0.00642613,-0.067365855,-0.005566406,0.037127685,-0.039350722
-0.01875,-0.08754661,-0.07466634,-0.017596904,-0.06416321,-0.027661134,-0.016593425,0.04575263,-0.06595459,-0.007969447,0.014770508,0.0076171877,-0.06479187,0.019544814
-0.117041014,-0.023956299,0.059244793,0.021841196,-0.047246296,0.079589844,-0.06676026,-0.0068359375,-0.054003906,-0.06012835,-0.07006836,-0.0045898436,-0.02175293,-0.04436578
-0.051953126,0.011177757,-0.0827535,-0.09463736,0.034624737,0.039593507,0.011069743,-0.004055447,-0.007910157,-0.009220668,-0.001941257,0.06540527,0.058743287,0.039686415
0.015673827,-0.012186224,0.08862305,-0.030048076,0.015481313,0.03017578,0.07355143,-0.020848593,0.08507995,0.10993303,-0.0529107,0.011621093,0.018809509,-0.010745578
0.001953125,0.03565008,-0.048014324,0.0020235502,0.021949768,0.0045715333,0.013472494,0.029391818,0.011938477,-0.011710031,0.05029297,0.07973633,-0.04196167,0.041625977
0.0036254884,0.00032182175,-0.035807293,-0.02131066,-0.030924479,0.052490234,-0.04836426,0.0073242188,0.06083069,0.043439593,-0.01578776,0.0328125,0.061486818,0.033420138
-0.040618896,0.016601562,-0.06807455,-0.05787776,-0.06625366,-0.10517578,-0.047029622,0.02750651,0.005517578,0.05140904,-0.06362576,-0.054248046,-0.026452636,-0.017415365
0.072639465,-0.0005992543,0.022623697,0.10797882,0.08681234,0.07001953,0.06502686,0.0531684,0.098242186,0.09476144,0.088012695,0.13359375,0.0019042969,0.07423571
0.07687988,0.05213512,0.055928547,0.08069317,0.08076986,0.10053711,0.07473145,0.057762995,0.018359374,-0.0076555526,0.17839898,-0.02368164,0.076416016,0.14886814
0.050708007,0.059623025,0.06840006,0.06585224,0.105189,0.013989258,0.08238526,0.13747151,-0.023303222,0.07396589,0.103990346,0.102581784,0.100170895,0.13123915
0.031048585,0.0060147373,0.058648426,-0.020629002,-0.012308757,-0.06987305,0.017607626,0.0040961374,0.03100586,0.035300117,0.019427828,0.029589843,0.040771484,0.010036892
0.03713379,-0.0006436435,-0.030598959,0.01563439,0.051045734,0.0053710938,0.037590027,0.04059516,0.036499023,0.050615583,0.09152561,0.07331543,0.15100098,0.1156684
0.018273925,0.04490523,0.08658854,-0.018573467,0.04586029,0.036999512,0.008902995,0.011505974,0.040270995,0.059047155,0.008850098,0.1251709,-0.06733398,0.030334473
-0.086083986,-0.018970836,-0.009847005,-0.058063213,-0.0539093,-0.08842774,-0.010855611,-0.017673068,-0.078466795,-0.0428554,-0.026394315,-0.080126956,-0.02279663,0.008666992
-0.033093262,-0.08515375,-0.034179688,-0.09771611,-0.052885693,-0.035302736,-0.101828,-0.026709663,-0.061486818,-0.08440944,-0.045572918,-0.10410156,-0.108262636,0.060550265
-0.093884274,-0.036987305,0.061258953,-0.0022489107,0.023897806,0.14904785,0.0017130534,-0.072916664,-0.07729492,-0.021092007,0.0041978625,0.054785155,-0.0025146485,-0.07985433
0.021313477,0.0653742,0.027430216,0.0064321663,0.10910034,0.11896972,0.070324704,0.037628174,0.099804685,0.012608119,0.09186469,0.07446289,0.0041259765,0.01882765
-0.019604493,-0.07630504,0.048746746,0.020024227,-0.0020065308,0.06911621,0.02545166,0.04106988,-0.082128905,0.053257532,-0.011054145,-0.0755188,-0.03713379,0.027113173
0.022778321,0.08979936,-0.04703776,-0.011454656,0.020015717,-0.039242554,0.02130534,0.03378635,0.038793944,0.014822824,0.07596334,0.028527832,0.06953125,0.073527865
0.072705075,0.12193715,0.12597656,0.060002252,0.09593201,0.16694336,0.05056966,0.013644748,0.12700196,0.06413923,0.011623806,0.098242186,0.022210693,-0.03233507
-0.021197509,0.035971902,0.0046183267,-0.08277541,0.059956867,-0.02418213,0.0013163249,0.016696505,0.06996765,0.013977051,-0.0018683539,-0.057397462,-0.004058838,0.023912217
-0.03659668,0.025651412,-0.12438965,-0.094186634,-0.029749552,-0.082617186,-0.057777915,0.061837092,0.034375,-0.048104424,-0.059258357,0.027294923,0.023266602,0.06507704
-0.067871094,-0.040019643,-0.08642578,0.0119441105,-0.001759847,-0.025585938,-0.011206055,-0.0112440325,-0.014135743,-0.005859375,0.028415255,-0.002734375,-0.0052948,0.0003797743
0.008496094,0.061656605,0.0836792,0.010854868,0.02557373,-0.003112793,-0.03793691,-0.04720052,-0.008984375,0.12043108,0.016845703,-0.08755493,-0.035058595,-0.029351128
-0.033618163,-0.01498205,0.11945343,-0.0011467567,-0.015920639,0.038967896,0.037601724,0.04288737,0.058007814,0.012503488,-0.03850725,-0.038476564,0.07189331,0.079568654
-0.1495697,-0.077259414,-0.009765625,-0.07620357,-0.05355835,-0.08154297,0.009651693,-0.0486518,-0.042138673,-0.005597796,-0.095811635,-0.041638184,-0.071948245,-0.029914008
0.011853027,-0.1150263,-0.044840496,0.03590041,0.010665894,0.029003907,0.008422852,-0.06234667,-0.06339111,-0.022962298,0.027693165,-0.1005188,-0.067871094,-0.060791016
0.077227786,0.0324929,0.038024902,0.042379525,0.036598206,0.034960937,0.03287557,0.10228136,0.07875977,0.077348985,0.07106188,0.080401614,-0.00546875,0.026869033
0.09253845,-0.042624734,0.05753581,0.013496986,-0.027339935,-0.06728516,-0.020222982,-0.048029583,0.024438476,0.04248047,-0.0027398004,-0.07856445,-0.0664856,-0.058620878
-0.028442383,-0.09239613,-0.034016926,-0.09099403,-0.051986694,-0.03100586,-0.085803226,0.001566569,-0.06744385,-0.034868512,-0.02593316,0.0020507812,0.01763916,0.038777668
0.038867187,0.11494862,-0.025838217,0.013869066,0.063975014,-0.03503418,0.03604736,0.048068576,0.04814453,0.034615654,0.0031873914,0.0108886715,-0.03621521,0.026272245
-0.10078125,-0.11476829,-0.13167317,-0.08620042,-0.045094807,-0.10185547,-0.07299805,-0.14264594,-0.10493164,-0.15436663,-0.063557945,-0.18032226,-0.17512207,-0.09277344
-0.0139282225,-0.060369316,-0.08129883,-0.073444076,-0.06275431,-0.030078124,-0.055397544,-0.03548177,-0.015673827,-0.076437816,-0.067220055,-0.0265625,-0.05883789,-0.067599826
-0.03300781,0.047207918,0.07926432,0.011183519,-0.016321817,-0.010644531,-0.0053710938,-0.021240234,-0.072583005,-0.015293666,0.027696397,-0.11796875,0.024847412,0.007900662
-0.09829102,-0.039695047,0.09798177,0.024461012,-0.013173421,0.019384766,0.0007324219,-0.033528645,-0.00078125,0.016200474,-0.06490072,0.047558594,-0.11869202,-0.051761203
-0.03719635,-0.023382014,-0.1842448,-0.055622395,0.006958008,-0.14445801,0.014615885,-0.016278796,0.002697754,-0.049752373,0.07472059,-0.0909832,-0.0058410643,-0.07663303
0.08111572,0.02454723,0.032836914,0.12581693,0.06652323,0.048547365,0.05027046,0.08034261,0.0067382813,0.08154297,0.01780192,0.019628907,0.0055236816,0.09079149
0.018347168,0.032035135,0.060531616,-0.0024578387,0.024576822,-0.008300781,0.06345011,0.01606581,0.07824707,0.079297744,0.037393782,-0.11730804,-0.04350891,0.00565762
0.0088623045,-0.01687206,0.07828776,0.035846416,0.050654095,0.05883789,0.08108724,0.058810763,0.013964844,0.014831543,0.0013563368,0.03651123,0.042611696,0.03742133
-0.010205078,0.0008822354,-0.12963867,-0.07792781,-0.007822673,-0.103759766,-0.046833802,0.004855686,0.064257815,-0.09010533,-0.035346135,-0.12814942,-0.0009643555,-0.033284504
0.024926757,-0.07346413,-0.061360676,0.0014272836,0.013956706,0.007348633,0.0052164714,-0.0070529515,0.024575805,0.041748047,0.023925781,0.082336426,-0.07540588,-0.04365709
0.13669434,0.101629086,0.20491536,0.140625,0.057078045,0.19501953,0.08341268,0.088270396,0.1026123,0.1447405,0.10335287,0.08308105,0.074603274,0.071790904
-0.07150879,0.02368164,0.11149088,-0.006950965,0.021474203,0.02097168,0.018428547,0.0076904297,0.007788086,0.037126813,-0.019629585,-0.045288086,0.034039307,0.027838813
-0.07010803,-0.009177468,-0.17871094,-0.12900601,-0.035402935,-0.15361328,-0.07988892,-0.095594615,-0.077539064,-0.05708095,-0.02472941,-0.22211914,-0.07272339,-0.09585232
-0.038061522,0.042463824,-0.14436848,-0.08206881,-0.07576752,-0.10918579,-0.05882975,-0.065463595,0.01784668,-0.14534214,-0.061591253,-0.08896484,-0.018078614,-0.05730523
0.05065918,0.1323464,0.06188965,0.081179105,0.055287678,0.06328125,0.15769857,0.05223253,0.087084964,0.08018275,0.09410943,0.012628173,0.084179685,0.04348416
0.16631469,0.05114746,0.015950521,0.06677246,0.04365794,-0.005834961,0.09666341,0.11835395,0.020666504,0.12935965,0.08079699,0.05130005,0.11451264,0.10420736
-0.010205078,0.046020508,0.06762695,0.0076998197,-0.017472902,-0.070166014,0.028059896,0.021809896,0.049462892,-0.020246234,-0.038187664,-0.11843262,-0.026037598,0.018907335
0.105566405,0.087402344,0.09440104,0.12652119,0.09411621,0.022216797,0.08800456,0.12076823,0.12802735,0.11785017,0.057291668,0.022271728,0.12150879,0.11550564
0.017651368,0.056732178,0.059977215,0.02184589,0.014276107,0.023498535,-0.038697816,0.011067708,0.03170166,-0.07412284,-0.03705512,-0.050048828,-0.02054367,0.015604655
-0.09593506,-0.12673117,0.00390625,-0.10619648,-0.1629184,-0.07241211,-0.11973266,-0.08520508,-0.09255371,-0.15883963,-0.008917915,-0.08554687,-0.032583617,-0.1011556
-0.008496094,-0.023504084,0.06453451,0.005840595,0.022150675,-0.050927736,-0.02688802,0.0026584202,0.08305664,0.011003767,-0.081719294,-0.033154298,-0.023986816,0.0073106554
0.05824585,0.016487814,0.1875,0.06861056,0.0017064413,0.113745116,-0.008772787,1.0172526e-05,0.063323975,0.017979214,0.0074327257,0.07539062,0.021606445,-0.052205402
-0.076898195,0.062344637,0.02351888,-0.0684298,-0.053288776,-0.084729,-0.05293986,0.0146484375,-0.0007751465,-0.07109724,-0.08958944,-0.12378998,0.014770508,-0.05609809
-0.009326172,-0.064136155,-0.0057373047,0.03639104,-0.07535807,0.04975586,-0.048269145,-0.067622714,-0.060923766,-0.027403696,0.001268175,0.070013426,-0.0888916,-0.06472439
-0.07861328,-0.023018576,-0.071370445,-0.08627554,-0.1366806,-0.13681641,-0.119539574,-0.06852552,-0.13701782,-0.11460658,-0.086470164,-0.12294922,-0.03942871,-0.091796875
0.19282226,0.07102273,0.15917969,0.1512545,0.102884926,0.21357422,0.08812968,0.080451116,0.088897705,0.1717355,0.05292426,0.14023438,0.14895019,0.08643256
-0.11324463,0.017066956,0.10558573,-0.035362832,0.023061117,-0.011474609,-0.046903484,-0.04178874,0.057995606,-0.008972168,-0.1066352,-0.04121094,-0.022266388,-0.0779775
0.06289063,-0.028963955,0.2265625,0.06540621,0.022954306,0.07973633,0.013403321,0.034328885,0.08901367,0.12615967,0.01159668,0.011209106,-0.03274536,0.04905192
0.101437375,0.19065164,0.18326823,0.10264118,0.1209259,0.16054687,0.12991944,0.09662543,0.20996094,0.17817906,0.09752062,0.0751709,0.11813965,0.069742836
0.06821289,-0.07094505,-0.10270182,0.013784556,0.022666931,-0.064453125,0.054427084,0.0004611545,-0.08427735,0.011300223,0.042914495,-0.023632813,0.04013443,0.048990887
-0.06870117,-0.030205466,-0.054316204,-0.05039039,-0.048965454,-0.009301757,-0.0440389,-0.0162913,-0.13096619,-0.09069606,-0.028733995,-0.018359374,-0.010969544,-0.00587972
0.072460935,-0.009049849,-0.05279541,-0.00047419622,-0.10938517,-0.07397461,-0.11475423,-0.02347819,-0.049194336,-0.052751813,-0.100613065,-0.045678712,-0.018103028,-0.054877385
-0.047753908,-0.08770197,0.00390625,-0.008657603,-0.035476685,-0.018164063,-0.009973144,-0.037165537,-0.0058105467,-0.04978725,0.0011393229,-0.07473145,0.007983399,-0.06996176
-0.04765625,-0.0571511,-0.025065104,-0.02760667,-0.05074056,0.004711914,-0.093037926,-0.038831923,-0.043847658,-0.09571184,-0.11105686,-0.07070313,-0.06060791,-0.008907742
0.0125488285,-0.062413994,-0.14095052,0.015682515,0.0029271443,-0.03417053,-0.038374837,0.0027330187,0.016259765,0.043164935,0.08879259,-0.057788085,-0.040512085,0.042548284
-0.0007141113,0.022286154,0.009994507,-0.010701106,0.0040893555,-0.0803711,-0.004156494,-0.054823134,0.03996582,-0.085972376,-0.03201972,-0.11430664,0.060354613,-0.0585378
0.064819336,0.030767268,0.18847656,0.07597938,0.05095927,0.13768311,0.039935302,0.041422527,0.11498413,0.085972376,0.08239068,0.19111328,0.0030303956,0.13456896
-0.07311096,-0.035669502,-0.026692709,-0.07103788,0.0025812786,-0.06970825,-0.015039062,-0.01936849,0.049057007,-0.08761161,-0.063452825,0.0466156,0.033959962,-0.07446628
0.029882813,-0.058742348,0.034505207,0.025039526,0.029572645,0.015991211,0.07770042,0.025400374,-0.011853027,0.024965286,0.024929471,-0.0635498,-0.0508852,-0.031002892
-0.06986084,-0.0070773037,-0.0126953125,-0.08598915,-0.0055211387,-0.027197266,-0.03376058,-0.0006205241,-0.03766785,0.026689801,-0.07643636,0.004003906,-0.11135254,-0.037706163
-0.028979491,0.003972834,-0.13972981,-0.028080868,-0.03395589,-0.09455566,-0.025683593,0.02855089,-0.039355468,-0.06609236,0.07170953,-0.0147949215,0.027783204,0.054796007
0.09101562,-0.008037221,0.09193929,0.046764668,0.030647278,0.09077759,0.03614909,-0.16362847,0.0052246093,0.0138636995,0.05977037,0.12402344,0.019299317,-0.09471639
-0.06875,0.0053544478,0.036173504,0.033710185,0.008135478,-0.038708497,0.003941091,-0.09240723,-0.03300781,-0.09647042,0.01034885,-0.01619873,0.018655395,-0.06565009
-0.020007323,0.004683061,-0.23168945,-0.110716596,-0.023838043,-0.13558045,-0.04502945,0.0019395617,-0.017504882,-0.07861328,-0.032346938,-0.06777344,0.052868653,0.019165039
-0.14707032,-0.037775215,-0.08251953,-0.10367525,-0.012738545,-0.010424805,-0.051664226,-0.063237876,-0.0685791,-0.08586775,-0.080569796,-0.049139403,0.006527138,-0.020125654
0.042675782,0.036704324,0.09700521,0.021512546,0.0016428629,-0.03564453,-0.030060323,0.0074632433,-0.020214844,-0.05936977,-0.0027804906,0.07529297,0.1335144,-0.007998996
0.06626205,0.010259455,-0.14558919,-0.019770695,0.027476946,-0.014880371,0.058931477,0.012958103,-0.028562164,0.0655692,0.109571666,0.114406586,0.08812256,0.045783147
-0.11123047,-0.0032182173,-0.10734049,-0.06651893,-0.020680746,-0.059472658,-0.08924357,-0.026384141,-0.1336914,-0.066074915,-0.03910319,-0.14348145,-0.047436524,-0.02593316
0.020117188,-0.039323285,-0.0013427734,-0.002366286,0.008127849,-0.009423828,-0.054752603,-0.027804904,0.04729004,-0.052385602,-0.054111056,-0.042236328,-0.07482453,-0.08470324
0.027282715,-0.13676314,0.024658203,-0.016024075,-0.027885437,0.0030273437,-0.0049479166,-0.072397865,-0.14414063,-0.038399834,-0.014241536,-0.060058594,-0.06679688,-0.064073354
-0.10559082,-0.062344637,-0.22005208,-0.13195801,-0.056533813,-0.18027344,-0.0730306,-0.062447444,-0.09277344,-0.093322754,-0.08150228,-0.11242676,0.05596924,-0.046191745
-0.1607422,-0.0050853384,0.07474772,-0.023651123,0.017580668,0.008300781,-0.025156656,0.0021769207,-0.01821289,-0.014389038,0.0050727,-0.026660156,-0.021456908,0.035013836
0.16171876,-0.00028852982,0.028645834,0.05853741,0.0960083,0.10244141,0.018438721,0.06272718,0.0847168,0.031947546,0.07884216,0.14316407,0.04042969,0.04630534
-0.035290528,0.045410156,0.08040365,0.07442533,0.04295349,0.122229,0.016671753,0.057427302,0.058300782,0.08381871,0.0017089844,0.05,0.06906738,0.027940538
-0.010180664,0.0007102273,-0.10644531,0.096754804,0.046976727,0.032055665,0.045092773,0.035454646,0.008984375,-0.03693499,0.06955973,0.031677246,0.057486724,0.04390886
-0.10795899,-0.07499556,-0.23014323,-0.11363807,-0.020812988,-0.12583008,-0.051489256,0.0040283203,-0.06809082,-0.15140207,-0.11669922,-0.19404297,-0.053186037,-0.01977539
0.07001953,0.15119657,0.0679423,0.058572624,0.10612615,0.16547242,0.09469401,0.06853061,0.21583557,0.12200056,0.069607206,0.23789063,0.10429077,0.034803603
0.1506836,0.099025205,-0.115600586,0.0625939,0.09857178,0.0519043,0.08553874,0.04989963,0.09816895,0.1058524,0.078938805,0.16445312,0.06835766,0.039737277
-0.1222229,-0.0837874,-0.034179688,-0.04924598,-0.030947367,-0.021343995,-0.10451457,-0.19211155,-0.1328125,-0.12186105,-0.06733534,-0.076660156,-0.025097657,-0.13071357
-0.007714844,0.016251998,-0.0069986978,0.021151029,0.013125102,0.015539551,0.010457356,0.008761936,0.07539062,0.012209619,0.08266195,0.013183594,0.0005065918,0.023817275
-0.1371582,-0.11071222,-0.085123695,-0.09574068,-0.06933594,-0.12358399,-0.1414388,-0.05033366,-0.10024414,-0.11254883,-0.15264215,-0.10854492,-0.11608887,-0.09241401
0.021716308,0.016288064,0.13151042,0.033766527,-0.0009409587,0.021643067,-0.008227539,0.103881836,0.0039550783,-0.027413504,-0.005106608,0.010644531,0.005506897,0.06792238
-0.0058105467,0.0254905,-0.002766927,-0.0025728666,-0.0059916177,0.08195801,-0.005403646,0.014960395,-0.0005615234,0.04835728,-0.026760526,0.037988283,0.030993652,-0.048312716
0.06976318,-0.0044278232,-0.024648031,0.05564763,0.0010595322,-0.035632323,0.033024088,-0.012641059,0.029589843,-0.012137277,0.0422092,-0.08586426,0.015942384,-0.0660536
-0.13208008,-0.09777832,0.013183594,-0.077488825,-0.07356771,-0.030914307,-0.016015625,-0.052449543,-0.09152832,-0.064331055,-0.06768121,-0.05088501,-0.061936952,-0.03937785
0.016357422,-0.045465644,-0.070882164,0.0065354565,-0.06371053,-0.10849609,-0.027563477,-0.11779785,-0.009204102,-0.03491211,0.004055447,0.0117553715,-0.034521867,-0.10101996
0.0012031555,0.12074488,-0.037597656,-0.022565108,0.008625667,0.023339843,0.031713866,0.024923537,0.14660493,-0.037091937,-0.0050116647,0.05213318,0.100354,-0.080430776
0.050390624,0.07088956,0.040323894,0.062246468,0.01987203,0.0036865235,0.022790527,0.056803387,0.029589843,0.038635254,0.057291668,0.05317383,0.075250246,0.028564453
-0.10458984,-0.07474587,-0.0134887695,-0.050224893,0.02945455,-0.013818359,-0.0043833414,-0.038367376,-0.1121582,-0.027997699,-0.0796441,-0.19165039,-0.08692169,-0.02400377
-0.089602664,-0.044178355,0.20833333,-0.038988553,-0.035491943,0.026123047,-0.032197062,0.013712565,-0.12802735,0.029820034,-0.096218534,-0.0021484375,-0.038641356,-0.03564453
-0.053808592,-0.09734552,-0.055664062,-0.03201998,-0.10467529,-0.08500977,-0.06006368,-0.09676107,-0.0496521,-0.028599331,-0.018310547,0.020043945,-0.14367828,-0.093939885
0.009960937,-0.057203814,-0.05135091,-0.03532527,-0.080078125,-0.1045166,-0.102985635,-0.034383137,-0.016870117,-0.11831447,-0.042833116,-0.07128906,0.006591797,-0.016059028
0.09277344,0.0373119,0.076171875,0.044650152,-0.023731867,-0.10251312,-0.043797303,0.030534532,0.04248657,-0.05379377,0.0005908542,-0.07329102,-0.0068115233,0.05392795
-0.055029295,-0.064453125,0.022224426,0.0014266968,-0.07325236,-0.068818666,-0.042097982,-0.081841365,-0.12817383,-0.105900355,-0.030788846,-0.08886719,-0.06426468,-0.06819492
0.13393554,0.015563965,0.3310547,0.09384625,0.064092,0.067193605,0.040994264,0.059004042,0.11138306,0.12876675,0.02164205,-0.110839844,-0.0064941407,0.025814481
0.029492188,-0.039572977,0.050130207,0.022592397,-0.027852377,-0.031982422,-0.031429037,-0.0017022027,-0.050390624,-0.069614954,-0.015814887,-0.11367188,0.009790039,-0.027682833
-0.053515624,-0.0851274,-0.17936198,-0.05481896,-0.060628254,-0.084179685,-0.045711264,-0.021799723,-0.02475586,-0.02471052,0.03264703,-0.0111785885,-0.044689942,-0.05408054
-0.010375977,0.10650635,0.029378256,0.08567458,0.02351888,0.12163086,0.047052003,0.07762994,0.09581299,0.032287598,0.066087514,0.060839843,0.113925174,0.049641926
0.16582032,0.06935258,-0.016438803,0.034170296,0.036412556,-0.02722168,0.07763672,0.025075277,0.09804688,0.11345564,0.13083225,0.17966309,0.06746826,0.022254096
-0.09012451,0.016379617,-0.18473308,-0.12637094,-0.07926432,-0.14742431,-0.11253255,-0.09798855,-0.02935791,-0.13773891,-0.0609809,-0.31757814,-0.032800294,-0.09465197
-0.07470703,0.051508125,-0.022359213,-0.03569148,0.061487835,0.015002442,-0.019051107,0.040986802,0.08881836,-0.04784284,-0.032552082,0.042089842,-0.03704834,0.01707628
0.035375975,0.0327842,0.120279945,0.10266113,0.033030193,0.050097656,0.046936035,-0.008097331,0.0016174316,0.06713867,0.09549967,0.07554932,0.030322265,-0.010511611
0.13708496,-0.07844127,0.09855143,0.09171706,0.025843302,-0.0053222654,-0.013682048,0.055094402,-0.006188965,0.043940954,0.070122615,-0.012744141,0.0038757324,0.02223036
-0.033654787,-0.047962535,-0.031901043,-0.041034404,-0.044377644,-0.13847657,-0.03261719,0.054212783,-0.10198059,0.0062430245,0.025960287,-0.12027588,-0.062420655,0.061523438
0.053735353,-0.0010098544,0.17252605,0.06966459,0.039367676,0.1815918,0.015755208,-0.00914171,0.027294923,0.046808515,-0.0056287977,0.18808594,-0.05202637,0.0017768012
-0.1493164,-0.07107267,-0.008463542,-0.0622183,-0.017064413,0.028430175,-0.033051807,-0.03151618,-0.025183106,-0.0050223214,-0.06049262,0.008178711,-0.024461746,-0.004597982
-0.054052733,-0.050290193,-0.13509114,-0.048750658,-0.11303457,-0.14143066,-0.038393147,-0.05046251,-0.11142578,0.048684258,-0.02971734,-0.05390625,-0.056674194,-0.08780246
0.0125488285,0.026322799,-0.05657959,-0.008028471,0.028101603,0.0048706057,0.02878011,-0.025716146,-0.047729492,-0.0056152344,0.02033827,-0.01953125,0.042297363,0.04324002
0.019030761,0.06409524,0.0736084,0.057835504,0.033167522,0.036602784,0.021368409,0.06334771,0.0652832,0.015489851,0.06358507,-0.008422852,0.09606628,0.107449
